id,has_facsimile,edited,provisional_transcription,automatic_transcription,type
11380,True,True,False,False,Brief
11381,True,True,False,False,Brief
11382,True,True,False,False,Brief
11383,True,True,False,False,Brief
11384,True,True,False,False,Brief
11385,True,True,False,False,Brief
11386,True,True,False,False,Brief
11387,True,True,False,False,Brief
11388,True,True,False,False,Brief
11389,False,True,False,False,Brief
11390,True,True,False,False,Brief
11391,True,True,False,False,Brief
11392,True,True,False,False,Brief
11393,True,True,False,False,Brief
11394,True,True,False,False,Brief
11395,True,True,False,False,Brief
11396,True,True,False,False,Brief
11397,True,True,False,False,Brief
11398,True,True,False,False,Brief
11399,True,True,False,False,Brief
11400,True,True,False,False,Brief
11401,True,True,False,False,Brief
11402,True,True,False,False,Brief
11403,True,True,False,False,Brief
11404,True,True,False,False,Brief
11405,True,True,False,False,Brief
11406,True,True,False,False,Brief
11407,True,True,False,False,Brief
11408,True,True,False,False,Brief
11409,True,True,False,False,Brief
11410,True,True,False,False,Brief
11411,True,True,False,False,Brief
11412,True,True,False,False,Brief
11413,True,True,False,False,Brief
11414,False,True,False,False,Brief
11415,False,True,False,False,Brief
11416,True,True,False,False,Brief
11417,True,True,False,False,Brief
11418,True,True,False,False,Brief
11419,True,True,False,False,Brief
11420,True,True,False,False,Brief
11421,True,True,False,False,Brief
11422,True,True,False,False,Brief
11423,True,True,False,False,Brief
11424,True,True,False,False,Brief
11425,True,True,False,False,Brief
11426,True,True,False,False,Brief
11427,True,True,False,False,Brief
11428,True,True,False,False,Brief
11429,True,True,False,False,Brief
11430,True,True,False,False,Brief
11431,True,True,False,False,Brief
11432,True,True,False,False,Brief
11433,True,True,False,False,Brief
11434,True,True,False,False,Brief
11435,True,True,False,False,Brief
11436,True,True,False,False,Brief
11437,True,True,False,False,Brief
11438,True,True,False,False,Brief
11439,True,True,False,False,Brief
11440,True,True,False,False,Brief
11441,False,True,False,False,Brief
11442,True,True,False,False,Brief
11443,True,True,False,False,Brief
11444,False,True,False,False,Brief
11445,True,True,False,False,Brief
11446,True,True,False,False,Brief
11447,True,True,False,False,Brief
11448,True,True,False,False,Brief
11449,True,True,False,False,Brief
11450,True,True,False,False,Brief
11451,True,True,False,False,Brief
11452,True,True,False,False,Brief
11453,True,True,False,False,Brief
11454,True,True,False,False,Brief
11455,True,True,False,False,Brief
11456,True,True,False,False,Brief
11457,True,True,False,False,Brief
11458,True,True,False,False,Brief
11459,True,True,False,False,Brief
11460,True,True,False,False,Brief
11461,True,True,False,False,Brief
11462,False,True,False,False,Brief
11463,True,True,False,False,Brief
11464,True,True,False,False,Brief
11465,True,True,False,False,Brief
11466,True,True,False,False,Brief
11467,True,True,False,False,Brief
11468,True,True,False,False,Brief
11469,True,True,False,False,Brief
11470,True,True,False,False,Brief
11471,True,True,False,False,Brief
11472,True,True,False,False,Brief
11473,True,True,False,False,Brief
11474,True,True,False,False,Brief
11475,True,True,False,False,Brief
11476,True,True,False,False,Brief
11477,True,True,False,False,Brief
11478,True,True,False,False,Brief
11479,True,True,False,False,Brief
11480,True,True,False,False,Brief
11481,True,True,False,False,Brief
11482,True,True,False,False,Brief
11483,True,True,False,False,Brief
11484,True,True,False,False,Brief
11485,True,True,False,False,Brief
11486,True,True,False,False,Brief
11487,True,True,False,False,Brief
11488,True,True,False,False,Brief
11489,True,True,False,False,Brief
11490,True,True,False,False,Brief
11491,True,True,False,False,Brief
11492,False,True,False,False,Brief
11493,True,True,False,False,Brief
11494,True,True,False,False,Brief
11495,True,True,False,False,Brief
11496,True,True,False,False,Brief
11497,True,True,False,False,Brief
11498,True,True,False,False,Brief
11499,False,True,False,False,Brief
11500,True,True,False,False,Brief
11501,True,True,False,False,Brief
11502,True,True,False,False,Brief
11503,True,True,False,False,Brief
11504,True,True,False,False,Brief
11505,True,True,False,False,Brief
11506,True,True,False,False,Brief
11507,True,True,False,False,Brief
11508,True,True,False,False,Brief
11509,True,True,False,False,Brief
11510,True,True,False,False,Brief
11511,True,True,False,False,Brief
11512,True,True,False,False,Brief
11513,True,True,False,False,Brief
11514,True,True,False,False,Brief
11515,True,True,False,False,Brief
11516,True,True,False,False,Brief
11517,True,True,False,False,Brief
11518,True,True,False,False,Brief
11519,True,True,False,False,Brief
11520,False,True,False,False,Brief
11521,True,True,False,False,Brief
11522,False,True,False,False,Brief
11523,True,True,False,False,Brief
11524,True,True,False,False,Brief
11525,True,True,False,False,Brief
11526,True,True,False,False,Brief
11527,True,True,False,False,Brief
11528,True,True,False,False,Brief
11529,True,True,False,False,Brief
11530,True,True,False,False,Brief
11531,False,True,False,False,Brief
11532,True,True,False,False,Brief
11533,False,True,False,False,Brief
11534,True,True,False,False,Brief
11535,True,True,False,False,Brief
11536,True,True,False,False,Brief
11537,True,True,False,False,Brief
11538,True,True,False,False,Brief
11539,True,True,False,False,Brief
11540,True,True,False,False,Brief
11541,True,True,False,False,Brief
11542,True,True,False,False,Brief
11543,True,True,False,False,Brief
11544,True,True,False,False,Brief
11545,True,True,False,False,Brief
11546,True,True,False,False,Brief
11547,True,True,False,False,Brief
11548,True,True,False,False,Brief
11549,True,True,False,False,Brief
11550,True,True,False,False,Brief
11551,True,True,False,False,Brief
11552,True,True,False,False,Brief
11553,True,True,False,False,Brief
11554,True,True,False,False,Brief
11555,True,True,False,False,Brief
11556,True,True,False,False,Brief
11557,True,True,False,False,Brief
11558,False,True,False,False,Brief
11559,True,True,False,False,Brief
11560,True,True,False,False,Brief
11561,True,True,False,False,Brief
11562,True,True,False,False,Brief
11563,True,True,False,False,Brief
11564,True,True,False,False,Brief
11565,True,True,False,False,Brief
11566,True,True,False,False,Brief
11567,True,True,False,False,Brief
11568,True,True,False,False,Brief
11569,True,True,False,False,Brief
11570,True,True,False,False,Brief
11571,True,True,False,False,Brief
11572,True,True,False,False,Brief
11573,True,True,False,False,Brief
11574,True,True,False,False,Brief
11575,True,True,False,False,Brief
11576,True,True,False,False,Brief
11577,True,True,False,False,Brief
11578,True,True,False,False,Brief
11579,False,True,False,False,Brief
11580,True,True,False,False,Brief
11581,True,True,False,False,Brief
11582,True,True,False,False,Brief
11583,True,True,False,False,Brief
11584,True,True,False,False,Brief
11585,True,True,False,False,Brief
11586,True,True,False,False,Brief
11587,True,True,False,False,Brief
11588,True,True,False,False,Brief
11589,True,True,False,False,Brief
11590,True,True,False,False,Brief
11591,True,True,False,False,Brief
11592,True,True,False,False,Brief
11593,False,True,False,False,Brief
11594,True,True,False,False,Brief
11595,True,True,False,False,Brief
11596,False,True,False,False,Brief
11597,True,True,False,False,Brief
11598,True,True,False,False,Brief
11599,True,True,False,False,Brief
11600,True,True,False,False,Brief
11601,True,True,False,False,Brief
11602,True,True,False,False,Brief
11603,True,True,False,False,Brief
11604,True,True,False,False,Brief
11605,True,True,False,False,Brief
11606,True,True,False,False,Brief
11607,True,True,False,False,Brief
11608,True,True,False,False,Brief
11609,True,True,False,False,Brief
11610,True,True,False,False,Brief
11611,True,True,False,False,Brief
11612,True,True,False,False,Brief
11613,False,True,False,False,Brief
11614,True,True,False,False,Brief
11615,True,True,False,False,Brief
11616,True,True,False,False,Brief
11617,False,False,False,False,Brief
11618,True,True,False,False,Brief
11619,True,True,False,False,Brief
11620,False,True,False,False,Brief
11621,True,True,False,False,Brief
11622,True,True,False,False,Brief
11623,True,True,False,False,Brief
11624,True,True,False,False,Brief
11625,True,True,False,False,Brief
11626,True,True,False,False,Brief
11627,True,True,False,False,Brief
11628,True,True,False,False,Brief
11629,False,True,False,False,Brief
11630,True,True,False,False,Brief
11631,True,True,False,False,Brief
11632,True,True,False,False,Brief
11633,False,True,False,False,Brief
11634,True,True,False,False,Brief
11635,True,True,False,False,Brief
11636,True,True,False,False,Brief
11637,True,True,False,False,Brief
11638,True,True,False,False,Brief
11639,True,True,False,False,Brief
11640,True,False,False,True,Brief
11641,True,True,False,False,Brief
11642,False,True,False,False,Brief
11643,True,True,False,False,Brief
11644,True,True,False,False,Brief
11645,True,True,False,False,Brief
11646,True,True,False,False,Brief
11647,True,True,False,False,Brief
11648,True,True,False,False,Brief
11649,True,True,False,False,Brief
11650,True,True,False,False,Brief
11651,True,True,False,False,Brief
11652,True,True,False,False,Brief
11653,True,True,False,False,Brief
11654,True,True,False,False,Brief
11655,True,True,False,False,Brief
11656,True,True,False,False,Brief
11657,True,True,False,False,Brief
11658,True,True,False,False,Brief
11659,False,True,False,False,Brief
11660,True,True,False,False,Brief
11661,False,True,False,False,Brief
11662,True,True,False,False,Brief
11663,True,True,False,False,Brief
11664,False,True,False,False,Brief
11665,True,True,False,False,Brief
11666,True,True,False,False,Brief
11667,True,True,False,False,Brief
11668,True,True,False,False,Brief
11669,True,True,False,False,Brief
11670,True,True,False,False,Brief
11671,False,True,False,False,Verweis
11672,True,True,False,False,Brief
11673,True,True,False,False,Brief
11674,True,True,False,False,Brief
11675,True,True,False,False,Brief
11676,True,True,False,False,Brief
11677,False,True,False,False,Brief
11678,True,True,False,False,Brief
11679,True,True,False,False,Brief
11680,True,True,False,False,Brief
11681,True,True,False,False,Brief
11682,True,True,False,False,Brief
11683,True,True,False,False,Brief
11684,True,True,False,False,Brief
11685,False,True,False,False,Brief
11686,True,True,False,False,Brief
11687,True,True,False,False,Brief
11688,True,False,False,True,Brief
11689,True,True,False,False,Brief
11690,True,True,False,False,Brief
11691,True,True,False,False,Brief
11692,True,True,False,False,Brief
11693,True,True,False,False,Brief
11694,True,True,False,False,Brief
11695,False,True,False,False,Brief
11696,True,True,False,False,Brief
11697,True,True,False,False,Brief
11698,False,True,False,False,Brief
11699,False,True,False,False,Brief
11700,True,True,False,False,Brief
11701,True,True,False,False,Brief
11702,False,True,False,False,Brief
11703,True,True,False,False,Brief
11704,False,True,False,False,Brief
11705,True,True,False,False,Brief
11706,True,True,False,False,Brief
11707,True,True,False,False,Brief
11708,True,True,False,False,Brief
11709,True,True,False,False,Brief
11710,False,True,False,False,Brief
11711,False,True,False,False,Brief
11712,True,True,False,False,Brief
11713,True,True,False,False,Brief
11714,True,True,False,False,Brief
11715,False,True,False,False,Brief
11716,False,True,False,False,Brief
11717,True,True,False,False,Brief
11718,True,True,False,False,Brief
11719,False,True,False,False,Brief
11720,True,True,False,False,Brief
11721,True,True,False,False,Brief
11722,True,True,False,False,Brief
11723,True,True,False,False,Brief
11724,True,True,False,False,Brief
11725,True,True,False,False,Brief
11726,True,True,False,False,Brief
11727,False,True,False,False,Brief
11728,True,True,False,False,Brief
11729,False,True,False,False,Brief
11730,True,True,False,False,Brief
11731,True,True,False,False,Brief
